parcelid,latitude,longitude
12336835,33921549,-118135926
12379107,34003095,-118113392
12400210,33954701,-118105395
12409689,33886904,-118115633
12411398,33866194,-118043000
12414769,33860467,-118053695
12438855,33815772,-118076006
12439193,33818584,-118096921
12448208,33869112,-118187056
12451698,33861582,-118168416
12458397,33847487,-118189749
12460493,33843464,-118177773
12466531,33825630,-118180028
12471031,33843626,-118149549
12482750,33857912,-118139938
12487037,33844702,-118107146
12488252,33836862,-118122616
12501036,33795582,-118194729
12504324,33791810,-118181699
12505504,33800445,-118177337
12544531,33772057,-118158954
12680543,33811104,-118360695
12681894,33807245,-118361854
12687674,33770927,-118416277
12693306,33777787,-118341774
12701317,33725303,-118321305
12706053,33784835,-118364014
12709040,33756956,-118405323
12711382,33774999,-118387682
12718854,33940951,-118084206
12725177,33917469,-118084888
12754348,33895684,-118068166
12774861,34013574,-118077292
12775291,34014270,-118070064
12786004,33983800,-118050314
12799032,33962669,-118035682
12802013,33970294,-118053675
12803399,33973927,-118067420
12817292,34009076,-117972179
12818257,34016973,-117979223
12824954,33933781,-118014296
12830375,33955069,-117980392
12831669,33965138,-117941954
12841678,33971943,-117895461
12873399,34073015,-117727744
12911640,34097488,-117862290
12943041,34060213,-117960097
12990977,34064486,-117969436
13005886,34096752,-118036603
13006170,34103757,-118037032
13016416,34147931,-117932530
13038794,34145721,-117849012
13045757,34122551,-117819002
13051649,34129666,-117716567
13055623,34147902,-117755886
13057363,34018331,-117806590
13066803,34033283,-117763773
13069291,34030877,-117873585
13070119,34029021,-117861677
13080203,34011835,-117869444
13086090,34021909,-117901236
13091202,34024814,-117889206
13092637,34048226,-117918797
13855387,33916162,-117973050
13858243,33676171,-117997913
13858312,33673230,-118002411
13867190,33885174,-117912597
13881620,33823538,-117911920
13882088,33821234,-117931124
13897467,33434439,-117620347
13903846,33840438,-118023413
13917550,33849250,-117903792
13924182,33836868,-117879919
13924834,33833007,-117776479
13957134,33770341,-117922210
13969454,33741256,-117937628
13972860,33731270,-117900145
13994027,33822601,-117947288
14005398,33801448,-118001188
14005754,33800599,-117975021
14011272,33823387,-118019318
14023847,33680798,-117914412
14035310,33730713,-117921305
14036360,33738524,-118038053
14037128,33738016,-118009263
14049394,33664095,-117959506
14052703,33678914,-117958524
14053217,33675667,-117974037
14067588,33712122,-118031401
14073930,33710809,-117975569
14100818,33787556,-118030224
14124565,33851935,-118042405
14140243,33891284,-117889693
14145945,33915579,-117940270
14167640,33889145,-117838496
14178582,33884122,-117855055
14187996,33859258,-117878093
14193096,33863444,-117776347
14194386,33878074,-117775211
14201497,33875920,-117718019
14204083,33853898,-117733053
14216524,33842289,-117779856
14230149,33809899,-117825964
14255325,33743372,-117828315
14266286,33692840,-117901664
14279225,33629628,-117915830
14295500,33633994,-117883233
14304971,33694217,-117787080
14306893,33678412,-117781195
14309663,33659492,-117823734
14317057,33595912,-117862558
14332277,33753283,-117804951
14349539,33737188,-117769896
14362888,33683653,-117652629
14369364,33643465,-117675644
14370995,33629648,-117690046
14372771,33636442,-117683856
14381738,33595946,-117682276
14391323,33578929,-117739648
14397152,33533762,-117689097
14400365,33553121,-117770864
14411499,33532981,-117698413
14416202,33550405,-117693624
14429135,33468841,-117710656
14438648,33450658,-117634036
14444573,33413983,-117591137
14476839,33625594,-117634018
14477823,33639883,-117629416
14483778,33639533,-117620698
14486721,33618783,-117655542
14489458,33602760,-117639166
14494487,33634453,-117637454
14497422,33647772,-117596828
11185733,34618875,-118193261
11062392,34232390,-118502572
17247404,34262117,-118729444
17194196,34175418,-118963881
11195026,34606076,-118132521
14456436,33549015,-117632757
11151157,34404022,-118443151
14431453,33496521,-117674603
11925361,34113633,-118066593
13893937,33594176,-117872013
11191548,34595123,-118157192
13896513,33500197,-117737884
13864642,33668223,-117994783
17056813,34446088,-119239130
17071366,34292660,-119210246
17100613,34347149,-119089716
17102506,34353715,-119073303
17123600,34238786,-119040545
17125370,34249815,-119083762
17160945,34217967,-119189524
17200362,34267522,-118871658
17201407,34268643,-118879523
17218107,34211984,-118842058
17223185,34240229,-118812120
17225065,34231750,-118814409
17236714,34285098,-118688576
17236783,34296665,-118682559
17240230,34287757,-118685973
17253866,34258180,-118768404
17254127,34260280,-118782637
17268515,34201451,-118893598
17270835,34176422,-118938740
17281682,34199865,-118864939
17283922,34193371,-118839902
17290242,34176097,-118819088
17298593,34185295,-118759041
10718824,34215533,-118644556
10723818,34211505,-118640026
10723887,34206130,-118631572
10796614,34182811,-118565380
10807684,34164753,-118589703
10815835,34162186,-118526694
10817769,34144450,-118534405
10818729,34219877,-118516393
10819375,34209319,-118517050
10831201,34207193,-118469836
10838759,34191910,-118467137
10848229,34167350,-118450233
10861583,34143059,-118430617
10869521,34151641,-118511353
10870727,34134074,-118484014
10876347,34214357,-118382843
10896825,34170569,-118399736
10901805,34158840,-118388834
10907147,34152599,-118391484
10907560,34153732,-118402513
10909953,34147017,-118402433
10912338,34137456,-118391827
10917527,34142245,-118411402
10939346,34162269,-118324013
10956575,34173306,-118343651
10965713,34315008,-118434854
10981110,34277486,-118354207
10982098,34277959,-118374056
10983162,34281531,-118397806
11022915,34261745,-118418555
11032104,34227693,-118442954
11032626,34222945,-118439408
11078907,34252061,-118557688
11079398,34247656,-118611849
11081355,34251484,-118542478
11091433,34243831,-118543615
11167892,34395670,-118555383
11187820,34588813,-118153188
11189176,34598954,-118183155
11204551,34564681,-118087114
11205906,34568759,-118062755
11209816,34561849,-118036639
11211790,34566429,-118047524
11232409,34550849,-118028603
11292127,34700200,-118121261
11297171,34687200,-118107755
11344874,34469116,-118534432
11433758,33881629,-118321838
11437382,33892706,-118334563
11437965,33886671,-118345893
11438188,33881229,-118346156
11464089,33960252,-118277104
11473257,33925311,-118410010
11477386,33902936,-118418961
11515960,33995232,-118372929
11519994,34017692,-118391624
11521589,34010823,-118393682
11542896,34014834,-118420593
11544366,33997715,-118439075
11559757,34033595,-118431179
11561947,34034531,-118461557
11573242,34027513,-118459319
11600306,34048525,-118378626
11626871,34063170,-118387004
11633451,34080469,-118380734
11654112,34113148,-118438454
11671710,34078839,-118570051
11675869,34043291,-118575688
11685978,34020331,-118793801
11699078,33992389,-118356940
11720226,34021229,-118304245
11741697,34047668,-118354854
11750431,34050667,-118327600
11764365,33998665,-118258754
11796992,34026249,-118213007
11819599,34065855,-118174968
11848205,34051960,-118131933
11855718,34044152,-118127222
11860022,34047059,-118086919
11870062,34027641,-118116953
11947209,34105534,-118268344
11955038,34090895,-118234959
11962323,34118535,-118228085
11963683,34104031,-118223720
12019558,34099419,-118369291
12020006,34104323,-118376250
12025064,34111077,-118375448
12026751,34128397,-118367168
12031806,34126632,-118321317
12031935,34125326,-118317355
12055372,34160376,-118295808
12085177,34131557,-118234286
12097826,34138548,-118162472
12114702,34154108,-118124775
12114725,34154558,-118125312
12118859,34157898,-118106222
12130183,34163851,-118030585
12130552,34162517,-118043550
12132648,34162748,-118061971
12137111,34142445,-118062702
12137411,34146131,-118054765
12156118,34215353,-118183393
12157964,34195124,-118164294
12164144,34174895,-118153277
12171530,34173670,-118122559
12172152,34174445,-118121967
12176964,34221232,-118193054
12188454,33978062,-118269118
12192508,33979588,-118309159
12206162,33966681,-118294508
12213224,33958193,-118253405
12235848,33935835,-118285693
12264036,33880968,-118239834
12267834,33910040,-118241632
12306823,33970299,-118209475
12311355,33946821,-118190226
12314818,33937864,-118207008
12332165,33942196,-118122221
12385484,33956435,-118120572
12390738,33994391,-118087239
12402826,33876844,-118042407
12414694,33864520,-118048055
12422017,33849887,-118106307
12432835,33833427,-118066302
12434611,33826374,-118092642
12439394,33817121,-118094094
12447244,33871637,-118171528
12462879,33833749,-118177472
12467500,33823454,-118170288
12485931,33843922,-118117939
12492972,33826649,-118113513
12514442,33792657,-118116351
12516109,33805812,-118119084
12518583,33808209,-118105793
12563441,33883749,-118202883
12609389,33812971,-118325788
12653589,34037164,-118271126
12674865,33855265,-118370963
12696679,33748710,-118314346
12696940,33750361,-118310889
12703493,33767755,-118338466
12712135,33763975,-118381501
12720032,33931434,-118072394
12725770,33920500,-118076906
12731973,33922556,-117996340
12755278,33895531,-118078630
12757889,33892081,-118099813
12760154,33890883,-118075956
12775154,34007585,-118076225
12796765,33956403,-118022387
12804551,33986423,-118073564
12806661,33970395,-118083203
12808008,34048598,-117982459
12811791,34037957,-117989351
12826430,33931748,-117995173
12829264,33940720,-117977419
12843906,33975037,-117915819
12846421,33974662,-117907322
12848377,33968318,-117901362
12854902,33980833,-117833778
12864747,34114585,-117738673
12893487,34080231,-117750363
12894008,34086820,-117747572
12895576,34103136,-117740477
12942036,34051510,-117964922
12948504,34066317,-117913911
12969405,34153522,-117956196
12979769,34086775,-117972233
12981070,34088271,-117975067
12984681,34067838,-118013443
12999236,34101701,-118027080
13000068,34080632,-118033433
13017607,34122824,-117903244
13018335,34118962,-117901302
13019733,34117718,-117919626
13036569,34109747,-117857324
13038672,34149177,-117852274
13041672,34121543,-117820106
13044940,34124752,-117815452
13080974,34015948,-117865621
13844597,33729379,-117874323
13853148,33936852,-117967342
13855219,33913501,-117948745
13858896,33670148,-118012113
13871491,33870868,-117945510
13900014,33411082,-117603261
13908500,33849348,-117981221
13908999,33860515,-117982351
13926179,33778329,-118082484
13937948,33788869,-117823973
13949836,33760686,-117969466
13955012,33748102,-117946618
13981146,33630842,-117891657
13988658,33831352,-117967343
13995202,33810960,-117953795
14003952,33782881,-117996079
14007022,33791577,-117981121
14009828,33780278,-117960062
14011465,33819661,-118015573
14026631,33686796,-117903056
14029789,33731428,-117969881
14041670,33727785,-118014282
14068211,33703892,-118032692
14098768,33792703,-118031038
14099129,33792893,-118025353
14099920,33795267,-118016532
14100681,33797102,-118011658
14110146,33827714,-118050067
14117217,33836034,-117869663
14117332,33834465,-117878746
14120875,33843141,-118031760
14158348,33925322,-117887617
14162028,33910956,-117842024
14178268,33883548,-117857147
14185708,33874663,-117824938
14197810,33874594,-117755160
14199260,33879110,-117751792
14202420,33878106,-117694390
14224333,33829552,-117841711
14245391,33761721,-117811646
14273008,33654209,-117923484
14315393,33614918,-117852534
14318425,33613063,-117835292
14332378,33752728,-117805834
14339212,33857519,-117719233
14349740,33725310,-117748920
14361997,33682614,-117659327
14364020,33681907,-117624617
14396063,33557402,-117692768
14404735,33527868,-117760312
14409724,33518744,-117656801
14419407,33516378,-117758853
14435777,33472829,-117650324
14438849,33456443,-117636106
14475702,33607734,-117634592
14486069,33617986,-117638947
14493227,33635882,-117663688
14503478,33650302,-117648825
17065548,34393427,-118919975
17194510,34169804,-118977362
14436626,33474804,-117613943
14461745,33561999,-117584071
14453734,33465022,-117581549
14456345,33546863,-117630789
11186553,34623370,-118200092
11141828,34376923,-118515909
14327304,33620923,-117817658
14454059,33479498,-117603632
14354405,33694557,-117752347
14459045,33532751,-117642173
11153759,34396984,-118475931
11268614,34636728,-118195546
11324356,34559776,-118164210
11307941,34690890,-118194812
17178876,34213704,-119165259
17157682,34189634,-119237848
11162457,34441532,-118412634
14284110,33719371,-117822669
11302609,34696107,-118073461
14387165,33597895,-117725478
17071145,34291682,-119204966
17078899,34275763,-119264884
17137929,34238638,-119021241
17148360,34185123,-119195368
17168511,34160774,-119179332
17172642,34157483,-119218198
17184136,34156958,-119174354
17192056,34192110,-118958702
17192202,34189593,-118959356
17198082,34261665,-118909215
17207456,34296122,-118864216
17210649,34216834,-118880539
17215947,34218244,-118890079
17218745,34214799,-118847127
17233482,34274635,-118727613
17246720,34256394,-118743181
17252100,34260004,-118745500
17254873,34272297,-118755249
17271672,34193927,-118915871
17284696,34168517,-118828236
17288692,34188380,-118791072
17300830,34199726,-118675914
10720814,34202613,-118611896
10724626,34193340,-118638273
10728276,34189094,-118654103
10751392,34131725,-118723920
10759127,34145914,-118613853
10769614,34213934,-118603735
10782333,34186876,-118541544
10788206,34197000,-118569248
10801584,34177431,-118519247
10807148,34164509,-118594628
10812783,34156052,-118567668
10817440,34147408,-118522195
10825123,34215015,-118436887
10826087,34205301,-118437607
10828627,34207267,-118451662
10833901,34202253,-118498620
10842050,34185138,-118443250
10849460,34168657,-118458440
10851704,34166993,-118512081
10854099,34158812,-118483139
10872904,34213457,-118409135
10894335,34172803,-118422972
10906842,34154644,-118407681
10913743,34147087,-118408797
10930466,34160173,-118365435
10933842,34130823,-118361333
10957486,34171829,-118340092
10957800,34169457,-118333009
10961712,34146348,-118343225
10983409,34282987,-118395485
10989280,34262664,-118346960
10998220,34254711,-118309857
11048121,34255688,-118464787
11070508,34268542,-118591807
11072633,34266325,-118560838
11073316,34273038,-118520596
11093113,34239868,-118514269
11099505,34224415,-118553440
11109636,34437824,-118517612
11129196,34279020,-118547407
11178039,34452105,-118620821
11180141,34282241,-118529232
11182461,34623305,-118211055
11206230,34566395,-118065154
11209556,34558554,-118035941
11227951,34538830,-117959639
11270943,34662791,-118173987
11320274,34652608,-118247603
11437575,33890547,-118339489
11446856,33876295,-118339052
11447025,33872194,-118337592
11451680,33867541,-118318982
11452930,33868012,-118309931
11452999,33866871,-118309051
11456801,33968475,-118394396
11458863,33969828,-118396647
11463306,33961632,-118438725
11496099,33871772,-118383188
11499044,33892113,-118387280
11501206,33879066,-118397961
11502010,33885980,-118404608
11508242,33881821,-118404631
11510793,33865525,-118398627
11512423,33866620,-118387956
11543796,34001182,-118432206
11544975,33993164,-118447678
11549903,34002456,-118463230
11570602,34043429,-118474115
11599291,34041079,-118385655
11619267,34060617,-118428257
11628276,34060348,-118384002
11636786,34085502,-118389792
11643682,34065203,-118435655
11650425,34094470,-118461451
11662458,34033019,-118516596
11664946,34044042,-118542168
11669785,34055100,-118502081
11677011,34089801,-118592884
11692182,34080798,-118484335
11697310,33990332,-118321949
11698866,33990534,-118354810
11703299,34002273,-118317529
11711518,34019875,-118356927
11722873,34020106,-118325953
11724318,34018375,-118336690
11729875,34028486,-118309712
11822291,34051912,-118180289
11832771,34004729,-118168330
11856447,34038279,-118084639
11865960,34071582,-118084738
11867016,34088395,-118159232
11871099,34100435,-118185141
11890768,34133997,-118096848
11892303,34117743,-118094016
11904597,34067703,-118157525
11908981,34077436,-118111012
11915236,34096627,-118093175
11921274,34121537,-118090136
11926130,34114404,-118059665
11931661,34090720,-118074234
11960355,34111616,-118236926
11968688,34118397,-118220033
11994323,34080189,-118323586
11999540,34080443,-118365694
12026186,34116358,-118365688
12027577,34107543,-118344943
12030873,34116367,-118315571
12034858,34114506,-118293241
12035334,34117135,-118287225
12073033,34164782,-118235727
12096709,34157975,-118159324
12097956,34139206,-118164238
12123896,34153877,-118084518
12133621,34153264,-118051980
12136516,34142904,-118037862
12166957,34196950,-118134164
12205456,33961063,-118297473
12214358,33957584,-118241858
12216819,33945315,-118247594
12227349,33939325,-118284053
12230032,33940343,-118231653
12247962,33860306,-118295661
12256544,33875027,-118268239
12257391,33913418,-118266073
12269647,33921163,-118235841
12299052,33960266,-118224001
12310804,33949187,-118192366
12348648,33904050,-118129591
12373752,34024462,-118142900
12379615,34011232,-118132466
12390293,33998781,-118084377
12406431,33879395,-118074306
12415485,33861366,-118055309
12425515,33850783,-118064780
12427136,33845526,-118077712
12479127,33864941,-118120088
12488131,33836947,-118113286
12503983,33794861,-118196374
12516962,33793978,-118107487
12527095,33753665,-118120079
12544617,33769722,-118158454
12569990,33811022,-118219352
12578875,33833249,-118249832
12588003,33819658,-118276443
12595436,33844212,-118291537
12611407,33790425,-118321526
12627595,33787961,-118277970
12628337,33776451,-118276751
12642508,33759876,-118301899
12645405,33747374,-118294040
12682111,33806326,-118370782
12683081,33801570,-118354040
12688743,33768118,-118412096
12692117,33783000,-118315023
12757337,33898203,-118105948
12774080,34034062,-118004257
12782973,33989673,-118042423
12814820,34037722,-117964845
12820184,34001406,-117967732
12846522,33978720,-117905629
12865693,34118727,-117707231
12868758,34098266,-117720278
12875443,34064816,-117725787
12883122,34071019,-117748968
12887014,34038315,-117755180
12896842,34104009,-117756431
12905495,34104016,-117795551
12906954,34109467,-117791657
12908288,34079324,-117833285
12936050,34077800,-117898799
12936150,34077520,-117901582
12936633,34076679,-117913574
12960466,34138803,-118003598
12967423,34153493,-117996523
12992125,34056741,-117978863
13040744,34110063,-117843206
13047048,34126000,-117775212
13062937,34033573,-117786492
13072546,34046278,-117865239
13092027,34025465,-117881990
13092616,34048555,-117921073
13099221,33993775,-117862888
13850287,33944774,-117959237
13876687,33842078,-117931652
13884714,33794281,-117848168
13896742,33496827,-117737432
13902245,33889516,-117990604
13925865,33780908,-118078390
13931769,33792851,-117943243
13932198,33798376,-117947278
13934650,33792699,-117925154
13936133,33780031,-117925113
13967582,33737299,-117972944
13969141,33740830,-117950783
13978334,33698778,-117971569
13980087,33632641,-117898981
13980725,33639834,-117894105
13997922,33787978,-118014376
14003771,33789185,-117996300
14008304,33791541,-117975215
14009668,33780994,-117968185
14011871,33815166,-118017259
14017428,33851752,-118001085
14019141,33687254,-117934725
14021979,33692845,-117928698
14035074,33722518,-117922000
14036554,33734006,-118037458
14062566,33690052,-117963837
14068473,33707641,-118032465
14083384,33757264,-118024044
14098915,33793437,-118029410
14099522,33796653,-118021023
14111305,33823742,-118054458
14123814,33854640,-118030117
14126563,33851074,-118016493
14129428,33842038,-117873981
14130651,33842843,-117944535
14135741,33883998,-117927537
14139534,33906130,-117899197
14142010,33897582,-117947508
14189360,33866052,-117829806
14200090,33897708,-117763461
14201599,33874620,-117725951
14210645,33843837,-117845114
14211647,33838180,-117837724
14215589,33847199,-117791521
14237007,33795556,-117845344
14254617,33753857,-117827136
14257490,33736421,-117824048
14275345,33618707,-117932339
14279832,33630616,-117922189
14294895,33643256,-117879480
14299032,33677780,-117817287
14306088,33685546,-117792937
14325911,33606395,-117822444
14334589,33761818,-117793096
14338684,33786975,-117761311
14347066,33717794,-117753610
14348027,33721686,-117763279
14348573,33728069,-117757572
14348765,33724659,-117762281
14383871,33601263,-117720956
14385635,33596991,-117738549
14397131,33534993,-117687874
14411601,33531956,-117693621
14420604,33509700,-117726804
14421510,33499097,-117730369
14429982,33486126,-117708462
14439096,33461905,-117631788
14439342,33472462,-117632725
14445259,33437852,-117612005
14487361,33619377,-117649927
14503287,33652119,-117653036
11314822,34708249,-118119839
14156955,33925365,-117839346
11121245,34426650,-118542736
14461523,33567558,-117598057
10797159,34174215,-118552928
11186206,34621095,-118187248
17263472,34262779,-118681850
14328004,33641848,-117771499
14454630,33481721,-117581461
14455107,33481613,-117592780
12730268,33919103,-118024072
12094870,34159645,-118181766
11312951,34672449,-118100668
10755968,34137372,-118679607
17244739,34267757,-118772316
14290662,33693187,-117813217
14290685,33693541,-117815762
11182256,34606795,-118174022
11324747,34562457,-118176255
11313543,34667189,-118073388
13979618,33637554,-117909558
17058616,34398756,-119298072
17087669,34273429,-119226619
17089844,34283972,-119196004
17091202,34271594,-119177198
17107660,34275706,-119150949
17127612,34232235,-119062736
17128469,34219099,-119000107
17150193,34195535,-119204735
17160312,34205391,-119187854
17165242,34185410,-119183701
17167062,34180506,-119173250
17207142,34305031,-118842122
17208935,34242191,-118910229
17218309,34217731,-118842419
17242582,34266631,-118788021
17248515,34257276,-118782297
17252516,34256003,-118760207
17266136,34158374,-118954873
17286165,34178011,-118902226
17288233,34174006,-118782613
17288256,34173272,-118783660
17288915,34195842,-118786303
17294286,34155497,-118832688
17295167,34145926,-118830066
17297873,34178709,-118768763
10719863,34206180,-118616669
10723966,34210037,-118645021
10727201,34188463,-118642722
10733508,34165228,-118626814
10750290,34133582,-118753245
10805505,34168169,-118549574
10812331,34157164,-118577769
10815123,34151571,-118555908
10843199,34184451,-118462814
10848406,34170930,-118453988
10864157,34148275,-118460348
10867068,34148612,-118488358
10890267,34182206,-118373494
10891420,34179602,-118384566
10894076,34176822,-118429515
10896214,34167219,-118405187
10900049,34156886,-118373856
10903105,34159975,-118411488
10905937,34151153,-118420175
10929249,34161837,-118359787
10940259,34175825,-118319984
10947658,34193656,-118312649
10960737,34163289,-118330513
10986264,34271475,-118412368
10989510,34248143,-118349273
10995789,34261928,-118309853
10997884,34256662,-118306379
11001486,34252523,-118285321
11048805,34255225,-118472830
11049266,34271187,-118473529
11049564,34275901,-118453886
11051991,34253934,-118482065
11099323,34230508,-118569230
11102424,34227625,-118523946
11118055,34435424,-118534550
11128705,34279073,-118555812
11137677,34367269,-118540238
11181118,34286282,-118546826
11184884,34615645,-118196165
11188022,34589214,-118159712
11212361,34565918,-118029827
11215629,34567835,-118011744
11234825,34552936,-118061786
11235455,34544804,-118077853
11239706,34550002,-118093269
11270275,34665564,-118191118
11277899,34698352,-118155605
11287678,34709491,-118144618
11289876,34686780,-118113994
11301890,34704043,-118081228
11314664,34709179,-118117618
11325785,34470356,-118199320
11342386,34443534,-118516772
11398066,33981442,-118348922
11446291,33868552,-118350283
11509218,33876675,-118403553
11542799,34004934,-118414522
11548916,33998073,-118453732
11589095,34002393,-118473096
11653272,34120302,-118436918
11659701,34053664,-118470973
11668167,34052158,-118520636
11675309,34109759,-118588696
11675848,34045990,-118574102
11687025,34033167,-118816489
11728568,34029098,-118332066
11730235,34030722,-118305447
11736143,34038597,-118351535
11736756,34036583,-118361093
11741493,34046516,-118358277
11749740,34050627,-118314922
11757135,34055921,-118320436
11862078,34060305,-118087741
11867486,34085044,-118157082
11892688,34117589,-118104867
11925617,34124541,-118062559
11938775,34067808,-118239698
11948472,34112554,-118270640
11950122,34117636,-118253880
11957801,34089802,-118220185
11960794,34116316,-118238587
11969409,34129345,-118221172
11973857,34128200,-118199845
11983837,34067501,-118335835
11988725,34077480,-118364176
11995508,34082160,-118338453
12000018,34089792,-118372574
12022853,34106983,-118381945
12024776,34120790,-118374122
12029774,34137373,-118342668
12040864,34237703,-118251109
12041493,34244322,-118261822
12049617,34205145,-118243157
12086428,34137860,-118217589
12099917,34126472,-118159286
12127316,34172065,-118073289
12144518,34115151,-118043132
12167196,34192107,-118137842
12170767,34178231,-118133151
12170867,34175983,-118134323
12224900,33943350,-118310622
12250777,33899760,-118293515
12262294,33884445,-118256517
12277550,33885049,-118225136
12330763,33953397,-118133831
12344024,33894611,-118122543
12358376,33984146,-118193593
12397444,33965238,-118093951
12414573,33862408,-118050857
12415991,33866000,-118077457
12419531,33863133,-118078529
12445949,33881375,-118131131
12447415,33870326,-118173714
12448679,33877738,-118179013
12451440,33863063,-118170340
12453685,33860318,-118192166
12453869,33857788,-118188141
12466342,33826181,-118180988
12481478,33866832,-118137185
12486794,33849832,-118112963
12494535,33824825,-118126267
12509766,33800129,-118142172
12516602,33803916,-118111872
12527318,33754099,-118121591
12570267,33806562,-118217093
12579458,33826939,-118243443
12581374,33809765,-118281101
12584022,33834470,-118274816
12591268,33833983,-118290594
12600121,33819510,-118308958
12610519,33805129,-118309108
12644955,33749446,-118297669
12657944,33713494,-118305177
12669530,33807490,-118382617
12670253,33804821,-118376053
12683166,33801054,-118354310
12707670,33782650,-118381563
12710270,33770651,-118394224
12720234,33930053,-118079337
12727537,33922355,-118042295
12741964,33906430,-118057248
12748704,33904326,-118035083
12753921,33901789,-118066689
12769356,34042705,-117992928
12793437,33934800,-118029210
12795960,33953014,-118017984
12798178,33958455,-118034685
12798485,33958088,-118029955
12804263,33974045,-118058468
12807152,33967858,-118074665
12819572,34009473,-117966507
12826831,33939890,-117996905
12830777,33957374,-117966084
12834901,33999968,-117964596
12841635,33973003,-117895051
12846669,33978328,-117907658
12847511,33974983,-117882306
12853390,34021727,-117796390
12867746,34101399,-117727294
12871604,34081153,-117738384
12876927,34041077,-117743360
12888622,34066029,-117793459
12897965,34105614,-117770026
12905297,34113343,-117800135
12907055,34115864,-117793997
12916296,34102230,-117947883
12917182,34099825,-117952163
12926502,34092012,-117925730
12941109,34061938,-117969529
12945682,34055595,-117950565
12954688,34054322,-117911325
13007685,34100428,-118066656
13027677,34122482,-117888053
13029450,34114254,-117873049
13030325,34122323,-117880137
13031259,34143624,-117878080
13040192,34111508,-117842261
13046496,34132275,-117770944
13050400,34124014,-117729755
13058326,34004613,-117805313
13062178,34039918,-117795433
13063184,34032114,-117791130
13080160,34014410,-117868268
13083063,34012455,-117892829
13083163,34005735,-117892149
13090895,34030330,-117904692
13096254,34033723,-117932124
13858875,33671152,-118013035
13859105,33668082,-118012820
13865503,33671021,-117989724
13869890,33875727,-117954149
13893277,33612312,-117896894
13900944,33877071,-117996457
13920263,33822698,-118004151
13920974,33811330,-118000599
13936111,33801399,-117928590
13936679,33793386,-117939104
13953486,33763630,-117948029
13978212,33693715,-117971899
13980749,33640209,-117894124
13998023,33787669,-118015019
14004337,33781601,-117987234
14013843,33807980,-118018223
14021834,33693353,-117933303
14024239,33673745,-117893957
14031501,33734725,-117956605
14047308,33657387,-117968406
14053847,33677391,-117962710
14073565,33712918,-117980458
14101059,33791006,-118032623
14103801,33776483,-117884237
14119612,33838526,-118021743
14137704,33901568,-117895913
14144231,33884091,-117981424
14144254,33886624,-117984155
14148596,33911086,-117913260
14168186,33889869,-117834530
14177108,33878531,-117863398
14187120,33870860,-117819586
14193199,33892263,-117791736
14194566,33874270,-117781064
14201331,33877687,-117721995
14207669,33851767,-117797541
14216865,33838267,-117795725
14225471,33832983,-117850030
14227295,33812132,-117849998
14231126,33804701,-117822690
14254150,33753726,-117824421
14272313,33655000,-117942000
14281606,33645651,-117904594
14300468,33698416,-117781149
14310889,33658106,-117811958
14314857,33613617,-117859248
14315618,33612871,-117867574
14316123,33628995,-117852421
14317459,33596767,-117868534
14337166,33769908,-117788704
14344181,33707841,-117761987
14348966,33726214,-117755924
14367939,33631333,-117682313
14373112,33637373,-117684091
14375593,33620625,-117733535
14375954,33617191,-117739332
14379920,33603730,-117680044
14383046,33604824,-117692657
14383749,33603071,-117720133
14402905,33534902,-117771948
14407002,33521451,-117688106
14409335,33516137,-117641432
14410449,33497306,-117706638
14417304,33536552,-117721838
14417404,33538620,-117718716
14433800,33495158,-117690983
14438951,33453112,-117640834
14477211,33641562,-117629479
14480173,33595579,-117625608
14482032,33603405,-117580721
14486440,33609673,-117652075
14487731,33621829,-117638800
10714739,34216244,-118607583
14351558,33730109,-117763315
14463087,33567898,-117641831
14463364,33566451,-117630362
17243793,34267838,-118776148
14043454,33718781,-118036438
14335916,33755178,-117773623
14322075,33628960,-117797561
11487076,33880624,-118360674
14141172,33898544,-117916789
14437999,33456913,-117619716
14457129,33551864,-117640094
10995196,34266653,-118308992
11114657,34443627,-118554211
14327260,33622622,-117816028
12889335,34069764,-117787367
11313062,34664106,-118107136
11323959,34567029,-118168237
11324094,34565488,-118170875
11321494,34669280,-118237056
17116040,34256643,-119204813
11302385,34677224,-118074012
11683843,34028168,-118762668
14148747,33930965,-117924960
12334870,33933673,-118141817
11821780,34047425,-118177251
11216841,34568283,-118006435
12825076,33931479,-118012376
14155960,33929727,-117851979
17055267,34450489,-119247760
17055777,34456350,-119235910
17058426,34402804,-119302641
17061855,34370521,-119056473
17080486,34266348,-119261037
17086059,34258606,-119267434
17151172,34188947,-119196377
17157443,34191142,-119243686
17171396,34151119,-119215877
17180285,34172032,-119174019
17197669,34265542,-118900488
17216133,34227405,-118900410
17262013,34265907,-118678846
17273972,34187287,-118949350
17290429,34192025,-118818687
10722645,34195305,-118627854
10726395,34178854,-118655696
10728155,34190821,-118649715
10761728,34218750,-118530552
10781203,34198678,-118540904
10789204,34198130,-118583973
10806914,34164111,-118573290
10809736,34155825,-118607530
10830118,34196428,-118457632
10837692,34187683,-118475841
10839236,34190018,-118462487
10849599,34165345,-118460109
10862509,34142238,-118452389
10865076,34134313,-118466391
10875286,34212916,-118397521
10882377,34196302,-118405138
10888144,34184592,-118402231
10894475,34175253,-118421928
10908806,34145391,-118377282
10916059,34131652,-118374540
10928579,34171635,-118358779
10928602,34171510,-118359225
